DateTime,Temp,DO,Airflow,OxygenFraction
2018-09-05 13:45,21.46019936,2.581249952,309360.2234,17.93935
2018-09-05 14:00,21.49600029,2.690624952,292523.1042,18.03735
2018-09-05 14:15,21.51670074,1.603124976,336897.7075,18.0028
2018-09-05 14:30,21.54310036,2.653125048,304816.2561,18.02935
2018-09-05 14:45,21.55060005,2.493750095,309332.1423,18.0733
2018-09-05 15:00,21.55439949,2.581249952,306448.5498,18.17975
2018-09-05 15:15,21.55249977,2.490625143,310314.6057,18.22595
2018-09-05 15:30,21.55970001,2.543750048,300437.699,18.4713
2018-09-05 15:45,21.56200027,2.618750095,309598.3191,18.37415
2018-09-05 16:00,21.55520058,2.503124952,308094.0271,18.30375
2018-09-05 16:15,21.5781002,2.481250048,303110.376,18.318
2018-09-05 16:30,21.57769966,2.409374952,312593.6426,18.3235
2018-09-05 16:45,21.56780052,2.021875143,304691.6602,18.34655
2018-09-05 17:00,21.59199905,2.450000048,308340.2637,18.26735
2018-09-05 17:15,21.59149933,2.0625,333661.2671,18.33735
2018-09-05 17:30,21.58659935,1.453125,208225.9644,18.25995
2018-09-05 17:45,21.56380081,2.287500143,317084.3921,18.17705
2018-09-05 18:00,21.55470085,2.443750143,315519.9719,18.36855
2018-09-05 18:15,21.5673008,2.443750143,293611.7725,18.52965
2018-09-05 18:30,21.55649948,1.53125,208044.6899,18.37185
2018-09-05 18:45,21.52879906,1.371875048,208110.9375,18.298
2018-09-05 19:00,21.53720093,2.25,314831.1511,18.29545
2018-09-05 19:15,21.53319931,2.462500095,306186.9763,18.53225
2018-09-05 19:30,21.52429962,2.490625143,181285.5762,18.56205
2018-09-05 19:45,21.5053997,1.590625048,207845.8154,18.5492
2018-09-05 20:00,21.47579956,1.762500048,207788.0273,18.40535
2018-09-05 20:15,21.4843998,2.040625095,207274.3726,18.35035
2018-09-05 20:30,21.47179985,2.228125095,207451.2964,18.416
2018-09-05 20:45,21.47990036,2.581249952,325712.7686,18.42165
2018-09-05 21:00,21.47719955,2.090625048,303516.6284,18.57535
2018-09-05 21:15,21.48119926,1.940625072,302300.5957,18.54305
2018-09-05 21:30,21.47500038,1.518750072,207046.1865,18.5601
2018-09-05 21:45,21.46369934,2.153125048,313312.4561,18.6372
2018-09-05 22:00,21.47450066,2.068750143,280708.4509,18.65305
2018-09-05 22:15,21.46150017,1.734375,311978.1555,18.47075
2018-09-05 22:30,21.46910095,1.959375024,306911.4478,18.68845
2018-09-05 22:45,21.47900009,1.981250048,311425.0598,18.71405
2018-09-05 23:00,21.47579956,1.981250048,308756.8433,18.7487
2018-09-05 23:15,21.47719955,1.981250048,311354.2419,18.6589
2018-09-05 23:30,21.47369957,1.899999976,310554.8438,18.72075
2018-09-05 23:45,21.46780014,1.862500072,310034.0149,18.7303
2018-09-06 0:00,21.46559906,1.943750024,310318.0225,18.7227
2018-09-06 0:15,21.46640015,1.831250072,309428.811,18.7249
2018-09-06 0:30,21.46960068,1.831250072,309270.7397,18.73435
2018-09-06 0:45,21.46509933,2.003124952,310279.4934,18.8501
2018-09-06 1:00,21.46509933,1.831250072,310559.425,18.7594
2018-09-06 1:15,21.46100044,1.8125,309826.0657,18.79305
2018-09-06 1:30,21.46159935,2.003124952,310016.8872,18.86555
2018-09-06 1:45,21.44540024,1.912500024,309845.6213,18.79845
2018-09-06 2:00,21.4435997,1.84375,310224.0894,18.7885
2018-09-06 2:15,21.42709923,1.918750048,309585.6628,18.74955
2018-09-06 2:30,21.41939926,1.981250048,308820.6738,18.7844
2018-09-06 2:45,21.40369987,2.03125,309309.3127,18.81765
2018-09-06 3:00,21.39109993,2.131250143,306074.2896,18.7635
2018-09-06 3:15,21.38479996,2.337500095,301878.8635,18.80765
2018-09-06 3:30,21.37220001,2.503124952,279246.5002,18.8803
2018-09-06 3:45,21.36599922,1.631250024,205655.2075,18.68115
2018-09-06 4:00,21.34449959,1.762500048,205524.9536,18.66385
2018-09-06 4:15,21.33239937,1.831250072,205708.9307,18.55975
2018-09-06 4:30,21.30500031,1.800000072,205018.2202,18.70085
2018-09-06 4:45,21.31299973,1.881250024,205568.1079,18.6481
2018-09-06 5:00,21.27179909,1.940625072,204398.5034,18.6677
2018-09-06 5:15,21.26720047,2.100000143,204535.2612,18.66795
2018-09-06 5:30,21.26499939,2.371875048,204764.458,18.67745
2018-09-06 5:45,21.24539948,2.9375,204078.2739,18.77045
2018-09-06 6:00,21.24440002,3.03125,201430.415,18.87355
2018-09-06 6:15,21.23679924,2.262500048,194645.0171,18.97105
2018-09-06 6:30,21.22060013,2.450000048,189163.8281,18.8837
2018-09-06 6:45,21.2045002,2.490625143,190545.3809,18.8973
2018-09-06 7:00,21.17429924,2.862499952,192432.5244,18.7981
